,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/244918/exit-game-mysterious-museum/credits'],['Deduction'],['Cooperative Game'],"['Escape Room Games', 'Series: EXIT The Game']"
1,['https://boardgamegeek.com/boardgame/8190/bridges-shangri-la/credits'],"['Abstract Strategy', 'Territory Building', 'Travel']","['Area Majority / Influence', 'Point to Point Movement', 'Tile Placement']","['Admin: Better Description Needed!', 'Mensa Select']"
2,['https://boardgamegeek.com/boardgame/128442/relic/credits'],"['Adventure', 'Exploration', 'Science Fiction', 'Space Exploration']","['Dice Rolling', 'Roll / Spin and Move', 'Variable Player Powers']","['Game: Talisman', 'Warhammer 40,000 Board Games']"
3,['https://boardgamegeek.com/boardgame/17710/conquest-empire/credits'],"['Ancient', 'Fighting', 'Political', 'Territory Building', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling']","['Admin: Better Description Needed!', 'Ancient: Rome', 'Components: Miniatures', 'History: Byzantium']"
4,['https://boardgamegeek.com/boardgame/57660/times-edicion-azul/credits'],"['Humor', 'Movies / TV / Radio theme', 'Party Game']","['Acting', 'Communication Limits', 'Memory', 'Team-Based Game']","[""Game: Time's Up!""]"
5,['https://boardgamegeek.com/boardgame/81640/florenza/credits'],"['City Building', 'Economic', 'Political', 'Renaissance']",['Worker Placement'],"['Cities: Florence (Tuscany, Italy)', 'Country: Italy', 'Crowdfunding: Kickstarter']"
6,['https://boardgamegeek.com/boardgame/174837/sol-last-days-star/credits'],['Science Fiction'],"['Action Points', 'Area Movement', 'Network and Route Building', 'Pattern Building']",['Crowdfunding: Kickstarter']
7,['https://boardgamegeek.com/boardgame/54361/heroscape-master-set-battle-underdark/credits'],"['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Science Fiction']","['Dice Rolling', 'Modular Board']","['Creatures: Dragons', 'Dungeons & Dragons', 'Heroscape', 'Players: Two Player Only Games']"
8,['https://boardgamegeek.com/boardgame/33154/wasabi/credits'],['Territory Building'],"['Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement']","['Organizations: The Game Artisans of Canada', 'Theme: Food / Cooking']"
9,['https://boardgamegeek.com/boardgame/146816/sanssouci/credits'],['Age of Reason'],"['Hand Management', 'Pattern Building', 'Tile Placement']","['Country: Germany', 'Theme: Gardening']"
10,['https://boardgamegeek.com/boardgame/75358/paris-connection/credits'],"['Economic', 'Trains']","['Network and Route Building', 'Stock Holding']","['Cities: Paris (France)', 'Country: France', 'Series: Cube Rails', 'Series: Winsome Essen Sets']"
11,['https://boardgamegeek.com/boardgame/1032/b-17-queen-skies/credits'],"['Aviation / Flight', 'Wargame', 'World War II']","['Dice Rolling', 'Ratio / Combat Results Table', 'Simulation', 'Solo / Solitaire Game']","['Mechanic: Campaign Games', 'Players: Games with Solitaire Rules', 'Players: Wargames with Solitaire Rules']"
12,['https://boardgamegeek.com/boardgame/111105/agents-smersh/credits'],"['Adventure', 'Exploration', 'Spies/Secret Agents']","['Area Movement', 'Cooperative Game', 'Dice Rolling', 'Narrative Choice / Paragraph', 'Point to Point Movement', 'Role Playing', 'Storytelling', 'Variable Player Powers']","['Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules']"
13,['https://boardgamegeek.com/boardgame/75476/inca-empire/credits'],"['Civilization', 'Exploration']","['Hand Management', 'Network and Route Building']","['Country: Peru', 'Theme: Native Americans / First Peoples']"
14,['https://boardgamegeek.com/boardgame/192945/coal-baron-great-card-game/credits'],"['Card Game', 'Industry / Manufacturing', 'Trains']","['Card Drafting', 'Hand Management', 'Set Collection', 'Worker Placement']",['Versions & Editions: Card Versions of Non-Card Games']
15,['https://boardgamegeek.com/boardgame/71906/castaways/credits'],"['Adventure', 'Negotiation']","['Dice Rolling', 'Push Your Luck', 'Time Track', 'Variable Player Powers', 'Worker Placement']","['Country: Spain', 'Players: Games with Solitaire Rules']"
16,['https://boardgamegeek.com/boardgame/1107/nyet/credits'],"['Animals', 'Card Game']","['Hand Management', 'Trick-taking']","['Admin: Better Description Needed!', 'Country: Russia', 'Country: Soviet Union', 'Goldsieber à la Carte']"
17,['https://boardgamegeek.com/boardgame/261594/warhammer-underworlds-nightvault/credits'],"['Card Game', 'Collectible Components', 'Fantasy', 'Miniatures', 'Wargame']","['Action Points', 'Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Variable Player Powers']","['Game: Warhammer Underworlds', 'Warhammer Fantasy Board Games']"
18,['https://boardgamegeek.com/boardgame/34707/hanging-gardens/credits'],['Ancient'],"['Set Collection', 'Tile Placement']","['Admin: Better Description Needed!', 'Theme: Gardening']"
