,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/923/breakaway-rider/credits'],"['Card Game', 'Racing', 'Sports']",['Hand Management'],['Sports: Bicycling / Cycling']
1,['https://boardgamegeek.com/boardgame/153497/town-aint-big-enough-2-4-us/credits'],"['Abstract Strategy', 'American West', 'Print & Play']","['Area Majority / Influence', 'Enclosure', 'Tile Placement']","['Crowdfunding: Kickstarter', 'Organizations: The Game Artisans of Canada', 'Self-Referential Games', 'Series: TMG Microgames', 'Series: TMG Originals']"
2,['https://boardgamegeek.com/boardgame/10989/conhex/credits'],['Abstract Strategy'],"['Area Majority / Influence', 'Connections', 'Pattern Building', 'Tile Placement']","['Mechanic: Combinatorial', 'Mechanic: Connection']"
3,['https://boardgamegeek.com/boardgame/42997/blitz-world-conflict/credits'],"['Wargame', 'World War II']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Simulation', 'Solo / Solitaire Game']","['Players: Games with Solitaire Rules', 'Players: Wargames with Solitaire Rules', 'Series: World in Flames (ADG)']"
4,['https://boardgamegeek.com/boardgame/175254/apocrypha-adventure-card-game-box-one-world/credits'],"['Adventure', 'Card Game', 'Fantasy', 'Horror']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']","['Crowdfunding: Kickstarter', 'Game: Apocrypha Adventure', 'Mechanic: Campaign Games']"
5,['https://boardgamegeek.com/boardgame/218025/little-flower-shop/credits'],['Card Game'],"['Card Drafting', 'Set Collection']","['Crowdfunding: Kickstarter', 'Theme: Flowers']"
6,['https://boardgamegeek.com/boardgame/63975/level-x/credits'],"['Abstract Strategy', 'Dice', 'Number']","['Dice Rolling', 'Set Collection']",['Schmidt Spiele Easy Play Line']
7,['https://boardgamegeek.com/boardgame/154600/desperados-dice-town/credits'],"['American West', 'Dice']",['Dice Rolling'],[]
8,['https://boardgamegeek.com/boardgame/160784/fidelitas/credits'],"['Card Game', 'Medieval']",['Hand Management'],['Crowdfunding: Kickstarter']
9,['https://boardgamegeek.com/boardgame/178147/gwent-monsters-and-scoiatael/credits'],"['Card Game', 'Collectible Components', 'Video Game Theme']",['Hand Management'],['Theme: Fictional Games']
10,['https://boardgamegeek.com/boardgame/9139/marco-polo-expedition/credits'],"['Animals', 'Arabian', 'Racing', 'Travel']","['Card Drafting', 'Hand Management', 'Set Collection']","['Animals: Camels', 'Continents: Asia', 'Theme: Deserts']"
11,['https://boardgamegeek.com/boardgame/13172/kung-fu-fighting/credits'],"['Card Game', 'Fighting', 'Humor']",['Hand Management'],"['Continents: Asia', 'Crowdfunding: Kickstarter', 'Sports: Combat Sports / Martial Arts']"
12,['https://boardgamegeek.com/boardgame/3083/submarine/credits'],"['Nautical', 'Wargame', 'World War II']","['Action Queue', 'Hexagon Grid', 'Modular Board', 'Secret Unit Deployment']","['Mechanic: Hidden Movement', 'Theme: Submarines']"
13,['https://boardgamegeek.com/boardgame/864/mage-knight/credits'],"['Collectible Components', 'Fantasy', 'Miniatures', 'Wargame']",[],"['Collectible Miniatures Games', 'Components: Clix', 'Series: Mage Knight']"
14,['https://boardgamegeek.com/boardgame/21414/last-man-great-war-west/credits'],"['Bluffing', 'Print & Play', 'Wargame', 'World War I']","['Area Movement', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Secret Unit Deployment', 'Simulation']","['Continents: Europe', 'Country: France']"
