,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/191925/bandido/credits'],['Card Game'],"['Cooperative Game', 'Network and Route Building', 'Solo / Solitaire Game', 'Tile Placement']","['Players: Games with Solitaire Rules', 'Series: Pocket Games (Helvetiq)']"
1,['https://boardgamegeek.com/boardgame/140125/fallen/credits'],"['Card Game', 'Dice', 'Exploration', 'Fantasy']","['Dice Rolling', 'Hand Management', 'Storytelling']","['Crowdfunding: Kickstarter', 'Players: Two Player Only Games']"
2,['https://boardgamegeek.com/boardgame/56786/kuhhandel-master/credits'],"['Animals', 'Bluffing', 'Card Game']","['Auction: Turn Order Until Pass', 'Set Collection', 'Simultaneous Action Selection']",['Ravensburger Kartenspiele']
3,['https://boardgamegeek.com/boardgame/3605/third-world-war-battle-germany/credits'],"['Modern Warfare', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']","['Country: Germany', 'History: Cold War', 'Series: Third World War (GDW)']"
4,['https://boardgamegeek.com/boardgame/130792/enchanted-tower/credits'],"['Bluffing', ""Children's Game"", 'Dice', 'Fantasy']","['Dice Rolling', 'Roll / Spin and Move']",['Components: Magnets']
5,['https://boardgamegeek.com/boardgame/192834/fight-olympus/credits'],"['Ancient', 'Card Game', 'Mythology']","['Hand Management', 'Take That']",['Series: Fur Zwei Spieler (Lookout Games)']
6,['https://boardgamegeek.com/boardgame/36367/dust-tactics/credits'],"['Miniatures', 'Science Fiction', 'Wargame', 'World War II']","['Action Points', 'Dice Rolling', 'Line of Sight', 'Modular Board', 'Simulation']","['Game: Dust (Fantasy Flight Games)', 'Series: Fantasy Flight Big Box', 'Theme: Alternate History']"
7,['https://boardgamegeek.com/boardgame/12681/neuland/credits'],"['Civilization', 'Economic']","['Action Points', 'Tile Placement', 'Time Track', 'Worker Placement']",[]
8,['https://boardgamegeek.com/boardgame/208775/qwixx-deluxe/credits'],['Dice'],['Dice Rolling'],"['Mechanic: Roll-and-write', 'Qwixx']"
9,['https://boardgamegeek.com/boardgame/84772/sun-sea-sand/credits'],"['Economic', 'Travel']","['Tile Placement', 'Time Track', 'Worker Placement']","['Admin: Better Description Needed!', 'Theme: Tropical', 'Theme: Tropical Islands']"
10,['https://boardgamegeek.com/boardgame/37301/decktet/credits'],"['Card Game', 'Game System', 'Print & Play']",[],['Series: Decktet Games']
11,['https://boardgamegeek.com/boardgame/3234/dschunke/credits'],['Economic'],['Auction/Bidding'],['Admin: Better Description Needed!']
12,['https://boardgamegeek.com/boardgame/181260/burano/credits'],['City Building'],"['Action Points', 'Area Majority / Influence', 'Pick-up and Deliver', 'Point to Point Movement', 'Set Collection']","['Cities: Venice (Veneto, Italy)', 'Components: 3-Dimensional (3D)', 'Country: Italy', 'Crowdfunding: Spieleschmiede', 'Theme: Sewing / Knitting / Cloth-Making']"
13,['https://boardgamegeek.com/boardgame/177197/eko/credits'],"['Abstract Strategy', 'Fantasy', 'Territory Building']","['Grid Movement', 'Modular Board']",['Mechanic: Combinatorial']
14,['https://boardgamegeek.com/boardgame/257066/sierra-west/credits'],"['American West', 'Card Game', 'Economic', 'Exploration']","['Action Queue', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Drafting', 'End Game Bonuses', 'Hand Management', 'Modular Board', 'Resource to Move', 'Set Collection', 'Solo / Solitaire Game', 'Track Movement', 'Worker Placement', 'Worker Placement, Different Worker Types']",[]
15,['https://boardgamegeek.com/boardgame/212346/shadows-brimstone-forbidden-fortress/credits'],"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']","['Continents: Asia', 'Crowdfunding: Kickstarter', 'Dungeon Crawler', 'Mechanic: Campaign Games', 'Shadows of Brimstone']"
16,['https://boardgamegeek.com/boardgame/21641/aquadukt/credits'],"['City Building', 'Dice']","['Dice Rolling', 'Network and Route Building', 'Push Your Luck', 'Tile Placement']",[]
17,['https://boardgamegeek.com/boardgame/222219/kero/credits'],"['Dice', 'Real-time', 'Territory Building']","['Area Majority / Influence', 'Dice Rolling', 'Push Your Luck', 'Set Collection', 'Take That', 'Worker Placement']",['Theme: Post-Apocalyptic']
18,['https://boardgamegeek.com/boardgame/172546/parfum/credits'],"['Industry / Manufacturing', 'Renaissance']","['Action Points', 'Card Drafting', 'Dice Rolling', 'Set Collection']","['Admin: Better Description Needed!', 'Crowdfunding: Kickstarter']"
19,['https://boardgamegeek.com/boardgame/138788/dungeon-roll/credits'],"['Dice', 'Fantasy', 'Fighting']","['Dice Rolling', 'Hand Management', 'Push Your Luck', 'Variable Player Powers']","['Creatures: Dragons', 'Crowdfunding: Kickstarter', 'Game: Dungeon Roll', 'Players: Games with Solitaire Rules', 'Series: TMG Originals']"
