,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/197097/four-against-darkness/credits'],"['Adventure', 'Book', 'Exploration', 'Fantasy', 'Print & Play']","['Dice Rolling', 'Paper-and-Pencil']","['Dungeon Crawler', 'Four Against Darkness', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Games']"
1,['https://boardgamegeek.com/boardgame/283864/trails-tucana/credits'],['Exploration'],"['Line Drawing', 'Network and Route Building', 'Paper-and-Pencil']","['Mechanic: Roll-and-write', 'Theme: Tropical Islands']"
2,['https://boardgamegeek.com/boardgame/235014/sorcerer-city/credits'],"['Fantasy', 'Real-time']","['Deck, Bag, and Pool Building', 'Hand Management', 'Real-Time', 'Tile Placement']","['Components: Game Trayz Inside', 'Crowdfunding: Kickstarter']"
3,['https://boardgamegeek.com/boardgame/68820/enemy-action-ardennes/credits'],"['Wargame', 'World War II']","['Campaign / Battle Card Driven', 'Chit-Pull System', 'Hexagon Grid', 'Solo / Solitaire Game']","['History: World War II (Battle of the Bulge)', 'Players: Games with Solitaire Rules', 'Players: Wargames with Solitaire Rules']"
4,['https://boardgamegeek.com/boardgame/140535/kory/credits'],['Card Game'],"['Set Collection', 'Simultaneous Action Selection']",['Theme: Steampunk']
5,['https://boardgamegeek.com/boardgame/223931/sherlock-holmes-consulting-detective-carlton-house/credits'],"['Deduction', 'Murder/Mystery', 'Novel-based', 'Post-Napoleonic', 'Puzzle', 'Spies/Secret Agents']","['Cooperative Game', 'Storytelling']","['Books: Mystery Novels', 'Books: Sherlock Holmes', 'Cities: London (England)', 'Country: England', 'Game: Sherlock Holmes Consulting Detective', 'Players: Games with Solitaire Rules']"
6,['https://boardgamegeek.com/boardgame/255507/orbis/credits'],"['Civilization', 'Mythology', 'Territory Building']","['Card Drafting', 'Tile Placement']",[]
7,['https://boardgamegeek.com/boardgame/3972/catan-portable-edition/credits'],"['City Building', 'Civilization', 'Negotiation']","['Dice Rolling', 'Hand Management', 'Modular Board', 'Network and Route Building', 'Trading']",['Game: Catan']
8,['https://boardgamegeek.com/boardgame/41429/band-brothers-screaming-eagles/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Modular Board']","['Crowdfunding: Kickstarter', 'Game: Band of Brothers (Worthingtong)']"
9,['https://boardgamegeek.com/boardgame/31479/ubongo-extreme/credits'],"['Puzzle', 'Real-time']",['Pattern Building'],['Game: Ubongo']
10,['https://boardgamegeek.com/boardgame/3870/7-ages/credits'],"['Civilization', 'Wargame']","['Area Movement', 'Simulation', 'Variable Player Powers']",[]
11,['https://boardgamegeek.com/boardgame/227072/chameleon/credits'],"['Bluffing', 'Card Game', 'Deduction', 'Humor', 'Party Game', 'Word Game']","['Team-Based Game', 'Voting']",['Animals: Chameleons']
12,['https://boardgamegeek.com/boardgame/158340/lost-legacy-flying-garden/credits'],"['Bluffing', 'Card Game', 'Deduction']","['Hand Management', 'Memory', 'Player Elimination']","['Game: Lost Legacy', 'Series: 5 Minute Fun (AEG)', 'Series: Big in Japan (AEG)']"
