,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/291453/scout/credits'],['Card Game'],['Ladder Climbing'],['Card Games: Climbing']
1,['https://boardgamegeek.com/boardgame/251026/night-drop-2-pegasus-bridge/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Movement Points', 'Ratio / Combat Results Table', 'Simulation', 'Zone of Control']","['Country: France', 'Magazine: Battles', 'Region: Normandy (France)']"
2,['https://boardgamegeek.com/boardgame/256769/forwarder-xanadu/credits'],"['Fantasy', 'Industry / Manufacturing']","['Modular Board', 'Pick-up and Deliver']",[]
3,['https://boardgamegeek.com/boardgame/41247/mia/credits'],"['Bluffing', 'Dice']","['Betting and Bluffing', 'Dice Rolling']",['Mechanic: Bluffing – Dice Cup']
4,['https://boardgamegeek.com/boardgame/129971/master-plan/credits'],"['Card Game', 'Racing']","['Memory', 'Point to Point Movement', 'Tile Placement']",['Level 99 Games Minigame Library']
5,['https://boardgamegeek.com/boardgame/225645/gyrating-hamsters/credits'],"['Animals', 'Card Game', 'Humor', 'Party Game']","['Betting and Bluffing', 'Dice Rolling', 'Hand Management', 'Take That', 'Trading']",['Animals: Hamsters']
6,['https://boardgamegeek.com/boardgame/117997/spot-it-road/credits'],['Card Game'],['Pattern Recognition'],['Game: Spot it!']
7,['https://boardgamegeek.com/boardgame/273164/potemkin-empire/credits'],"['Bluffing', 'Card Game', 'City Building', 'Civilization', 'Deduction']","['Card Drafting', 'Hand Management', 'Take That']",['Crowdfunding: Kickstarter']
8,['https://boardgamegeek.com/boardgame/187515/zooscape/credits'],"['Animals', 'Card Game']","['Set Collection', 'Voting']",[]
9,['https://boardgamegeek.com/boardgame/233590/triora-city-witches/credits'],"['Fantasy', 'Horror', 'Medieval']","['Area Majority / Influence', 'Set Collection', 'Variable Phase Order', 'Worker Placement']","['Crowdfunding: Catarse', 'Theme: Witches']"
10,['https://boardgamegeek.com/boardgame/220341/secrets-lost-station/credits'],"['Adventure', 'Dice', 'Fantasy', 'Horror', 'Miniatures', 'Science Fiction']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Movement Points', 'Narrative Choice / Paragraph', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game']","['Crowdfunding: Kickstarter', 'Dungeon Crawler', 'Game: Secrets of the Lost Tomb']"
11,['https://boardgamegeek.com/boardgame/173776/battle-biternia/credits'],"['Card Game', 'Fantasy', 'Fighting', 'Video Game Theme']","['Action Queue', 'Deck, Bag, and Pool Building', 'Hand Management', 'Point to Point Movement', 'Simultaneous Action Selection', 'Variable Player Powers']","['Crowdfunding: Kickstarter', 'MOBA', 'Organizations: Game Designers of North Carolina']"
12,['https://boardgamegeek.com/boardgame/268276/star-trek-chrono-trek/credits'],"['Card Game', 'Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration']","['Hand Management', 'Modular Board', 'Set Collection']","['Game: Chrononauts', 'Theme: Alternate History', 'Theme: Time Travel', 'TV Series: Star Trek']"
13,['https://boardgamegeek.com/boardgame/68187/gettysburg-wheatfield/credits'],"['American Civil War', 'Miniatures', 'Wargame']","['Dice Rolling', 'Simulation']",['Country: USA']
14,['https://boardgamegeek.com/boardgame/225235/first-snow/credits'],['Print & Play'],"['Modular Board', 'Secret Unit Deployment', 'Worker Placement']",['Contests: 9 Card PNP Design']
15,['https://boardgamegeek.com/boardgame/244716/machi-koro-fussball/credits'],[],"['Card Drafting', 'Dice Rolling']",[]
16,['https://boardgamegeek.com/boardgame/218/high-bid/credits'],['Negotiation'],"['Auction/Bidding', 'Set Collection']","['Series: 3M Bookshelf Series', 'Series: 3M Gamettes', 'Theme: Art']"
17,['https://boardgamegeek.com/boardgame/245090/black-jacky/credits'],['Card Game'],[],[]
18,['https://boardgamegeek.com/boardgame/102346/guns-askari/credits'],"['Wargame', 'World War I']",['Hexagon Grid'],"['Country: Burundi', 'Country: Rwanda', 'Country: Tanzania', 'Magazine: Against The Odds']"
19,['https://boardgamegeek.com/boardgame/469/teufels-kuche/credits'],"['Bluffing', ""Children's Game"", 'Fantasy']",['Pick-up and Deliver'],[]
20,['https://boardgamegeek.com/boardgame/63823/salerno-1943-allied-invasion-italy/credits'],"['Wargame', 'World War II']","['Chit-Pull System', 'Hexagon Grid', 'Simulation']","['Country: Italy', 'History: World War II (Italy)']"
21,['https://boardgamegeek.com/boardgame/187590/pralaya/credits'],"['Ancient', 'Card Game']","['Action Points', 'Card Drafting', 'Push Your Luck', 'Set Collection']",[]
22,['https://boardgamegeek.com/boardgame/3219/demonworld/credits'],"['Adventure', 'Fantasy', 'Medieval', 'Miniatures', 'Wargame']",['Hexagon Grid'],[]
23,['https://boardgamegeek.com/boardgame/644/shipwrecked/credits'],['Card Game'],['Auction/Bidding'],[]
24,['https://boardgamegeek.com/boardgame/3251/barbarian-kings/credits'],"['Fantasy', 'Negotiation', 'Wargame']","['Action Queue', 'Area Movement', 'Dice Rolling', 'Ratio / Combat Results Table', 'Secret Unit Deployment']",['Magazine: Ares']
25,['https://boardgamegeek.com/boardgame/122961/mayan-sun-aztec-destiny-500-bc-ad-2012-beyond/credits'],"['Ancient', 'Farming', 'Mythology', 'Print & Play']","['Betting and Bluffing', 'Tile Placement']",['Theme: Aztecs']
26,['https://boardgamegeek.com/boardgame/296557/zen-garden/credits'],[],"['End Game Bonuses', 'Pattern Building', 'Tile Placement']",[]
27,['https://boardgamegeek.com/boardgame/157395/aetherium/credits'],"['Collectible Components', 'Miniatures', 'Modern Warfare', 'Science Fiction']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Modular Board', 'Tile Placement']",['Crowdfunding: Kickstarter']
28,['https://boardgamegeek.com/boardgame/561/flusspiraten/credits'],"['Nautical', 'Negotiation', 'Pirates']","['Rock-Paper-Scissors', 'Simultaneous Action Selection']",[]
29,['https://boardgamegeek.com/boardgame/109019/caldera/credits'],"['Abstract Strategy', 'Print & Play', 'Puzzle']",['Set Collection'],"['Components: 5 x 5 Grid', 'Looney Pyramid Games', 'Mechanic: Combinatorial']"
