,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/12699/army-heartland-army-tennessees-campaigns-1861-1863/credits'],"['American Civil War', 'Post-Napoleonic', 'Wargame']",['Hexagon Grid'],"['Country: USA', 'John Prados American Civil War Campaigns', 'States: Tennessee']"
1,['https://boardgamegeek.com/boardgame/201416/refuge-race-survival/credits'],"['Horror', 'Zombies']","['Area Majority / Influence', 'Area Movement', 'Card Drafting', 'Pattern Recognition']",[]
2,['https://boardgamegeek.com/boardgame/38499/22-pommes/credits'],['Farming'],"['Point to Point Movement', 'Set Collection']","['Maxit', 'Mechanic: Combinatorial', 'Players: Two Player Only Games', 'Theme: Food / Cooking']"
3,['https://boardgamegeek.com/boardgame/5239/omaha-beachhead-battle-bocage/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Country: France']
4,['https://boardgamegeek.com/boardgame/129309/caesars-war-conquest-gaul-58-52-bc/credits'],"['Ancient', 'Wargame']",[],"['Ancient: Rome', 'History: Gallic Wars', 'Series: Mini Series (Decision Games)']"
5,['https://boardgamegeek.com/boardgame/293889/fallout-shelter-board-game/credits'],['Video Game Theme'],"['End Game Bonuses', 'Turn Order: Claim Action', 'Worker Placement']","['Game: Fallout', 'Theme: Post-Apocalyptic']"
6,['https://boardgamegeek.com/boardgame/233033/snowbirds/credits'],"['Animals', 'Dice', 'Educational', 'Environmental', 'Print & Play']","['Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Push Your Luck', 'Simulation', 'Solo / Solitaire Game']","['Animals: Birds', 'Animals: Geese', 'Contests: Solitaire Print & Play', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Games', 'Theme: Nature']"
7,['https://boardgamegeek.com/boardgame/251519/efemeris/credits'],"['Abstract Strategy', 'Nautical', 'Science Fiction', 'Space Exploration', 'Territory Building']","['Area Majority / Influence', 'Hand Management', 'Tile Placement']","['Admin: Unreleased Games', 'Country: England', 'Country: France', 'Country: Spain', 'Crowdfunding: Kickstarter', 'Crowdfunding: Spieleschmiede', 'History: Age of Discovery']"
8,['https://boardgamegeek.com/boardgame/28289/first-fight/credits'],"['Wargame', 'World War II']",['Hexagon Grid'],"['Country: Poland', 'Series: Europa']"
9,['https://boardgamegeek.com/boardgame/229244/battlefold/credits'],"['Fantasy', 'Fighting', 'Puzzle']","['Action Queue', 'Pattern Building', 'Player Elimination', 'Role Playing', 'Variable Player Powers']",[]
10,['https://boardgamegeek.com/boardgame/197946/wreck-and-ruin/credits'],"['Dice', 'Fighting', 'Miniatures', 'Science Fiction', 'Transportation', 'Wargame']","['Action Points', 'Action Queue', 'Grid Movement', 'Modular Board', 'Push Your Luck', 'Tile Placement', 'Variable Player Powers']","['Crowdfunding: Kickstarter', 'Theme: Post-Apocalyptic']"
11,['https://boardgamegeek.com/boardgame/272215/glory/credits'],['Fantasy'],"['Point to Point Movement', 'Roll / Spin and Move']",['Crowdfunding: Kickstarter']
12,['https://boardgamegeek.com/boardgame/30706/make-n-break-extreme/credits'],"['Action / Dexterity', 'Card Game']",[],"['Admin: Better Description Needed!', 'Components: 3-Dimensional (3D)', 'Components: Polyominoes', ""Game: Make 'n' Break""]"
