,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/27298/owners-choice/credits'],['Economic'],"['Dice Rolling', 'Stock Holding']",[]
1,['https://boardgamegeek.com/boardgame/253664/taco-cat-goat-cheese-pizza/credits'],"['Card Game', ""Children's Game"", 'Party Game', 'Real-time']",['Pattern Recognition'],"['Crowdfunding: Kickstarter', 'Traditional Card Games: Snap']"
2,['https://boardgamegeek.com/boardgame/203655/timeline-polska/credits'],"['Card Game', 'Educational', 'Trivia']",['Tile Placement'],"['Country: Poland', 'Game: Timeline']"
3,['https://boardgamegeek.com/boardgame/90190/secret-monte-cristo/credits'],"['Exploration', 'Novel-based']","['Action Points', 'Area Majority / Influence', 'Variable Phase Order']",[]
4,['https://boardgamegeek.com/boardgame/152241/ultimate-werewolf/credits'],"['Bluffing', 'Card Game', 'Deduction', 'Fantasy', 'Horror', 'Murder/Mystery', 'Negotiation', 'Party Game']","['Hidden Roles', 'Role Playing', 'Storytelling', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers', 'Voting']",['Game: Werewolf / Mafia']
5,['https://boardgamegeek.com/boardgame/895/apba-pro-baseball/credits'],['Sports'],"['Dice Rolling', 'Simultaneous Action Selection']",['Sports: Baseball']
6,['https://boardgamegeek.com/boardgame/220988/criss-cross/credits'],['Dice'],"['Dice Rolling', 'Paper-and-Pencil', 'Pattern Building']",['Mechanic: Roll-and-write']
7,['https://boardgamegeek.com/boardgame/158837/27th-passenger-hunt-rails/credits'],"['Card Game', 'Deduction', 'Party Game']","['Hand Management', 'Paper-and-Pencil', 'Player Elimination', 'Simultaneous Action Selection']",['Crowdfunding: Kickstarter']
8,['https://boardgamegeek.com/boardgame/231618/deck-box-dungeons/credits'],"['Adventure', 'Card Game', 'Exploration', 'Fantasy', 'Fighting', 'Puzzle']","['Action Points', 'Area Movement', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Role Playing', 'Variable Player Powers']",['Crowdfunding: Kickstarter']
9,['https://boardgamegeek.com/boardgame/6202/rise-roman-republic/credits'],"['Ancient', 'Wargame']","['Chit-Pull System', 'Hexagon Grid', 'Simulation']","['Ancient: Rome', 'History: Punic Wars', 'History: Roman Conquest of Italy', 'History: Sicilian Wars', 'Series: Ancient World (GMT)']"
10,['https://boardgamegeek.com/boardgame/135215/lords-war-orcs-versus-dwarves/credits'],"['Card Game', 'Fantasy', 'Wargame']","['Hand Management', 'Player Elimination', 'Variable Player Powers']",['Lords of War']
11,['https://boardgamegeek.com/boardgame/165346/mint-tin-pirates/credits'],"['Card Game', 'Dice', 'Pirates']","['Dice Rolling', 'Hand Management']","['Containers: Mint Tins', 'Crowdfunding: Kickstarter']"
12,['https://boardgamegeek.com/boardgame/366/viva-pamplona/credits'],['Racing'],"['Dice Rolling', 'Roll / Spin and Move']",['Animals: Cattle / Cows']
13,['https://boardgamegeek.com/boardgame/30958/check-your-6/credits'],"['Aviation / Flight', 'Miniatures', 'Wargame', 'World War II']","['Simulation', 'Simultaneous Action Selection']",['Series: Check Your 6!']
14,['https://boardgamegeek.com/boardgame/65313/napoleons-war-100-days/credits'],"['Napoleonic', 'Wargame']","['Action Points', 'Hexagon Grid']","[""Napoleon's War"", 'Series: Hold the Line (Worthington)']"
15,['https://boardgamegeek.com/boardgame/30024/kachina/credits'],"['American West', 'Mythology']","['Hand Management', 'Tile Placement']","['Admin: Better Description Needed!', 'Theme: Native Americans / First Peoples']"
16,['https://boardgamegeek.com/boardgame/229006/spynet/credits'],"['Bluffing', 'Card Game', 'Spies/Secret Agents']","['Card Drafting', 'Hand Management', 'Team-Based Game']",[]
17,['https://boardgamegeek.com/boardgame/820/axiom/credits'],['Abstract Strategy'],['Modular Board'],"['Components: 3-Dimensional (3D)', 'Mechanic: Combinatorial', 'Players: Two Player Only Games']"
18,['https://boardgamegeek.com/boardgame/16443/dungeoneer-dragons-forsaken-desert/credits'],"['Adventure', 'Card Game', 'Fantasy']","['Area Movement', 'Dice Rolling', 'Modular Board', 'Role Playing', 'Variable Player Powers']","['Creatures: Dragons', 'Game: Dungeoneer']"
19,['https://boardgamegeek.com/boardgame/126000/letnisko/credits'],"['Card Game', 'Economic']",['Worker Placement'],['Country: Poland']
20,['https://boardgamegeek.com/boardgame/275840/dungeon-academy/credits'],"['Dice', 'Fantasy']","['Dice Rolling', 'Line Drawing', 'Paper-and-Pencil', 'Real-Time']",['Mechanic: Roll-and-write']
21,['https://boardgamegeek.com/boardgame/66437/souvlaki-wars/credits'],"['Card Game', 'Humor']","['Card Drafting', 'Hand Management']",[]
22,['https://boardgamegeek.com/boardgame/145393/gem-rush/credits'],"['Exploration', 'Fantasy']","['Cooperative Game', 'Hand Management', 'Modular Board', 'Set Collection', 'Tile Placement']",['Series: Euro Games (Victory Point Games)']
23,['https://boardgamegeek.com/boardgame/87/victory-world-war-ii/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Secret Unit Deployment']",['Components: Block wargames']
24,['https://boardgamegeek.com/boardgame/223602/klondike-rush/credits'],"['Economic', 'Miniatures']","['Auction/Bidding', 'Stock Holding']","['Creatures: Bigfoot / Yeti / Sasquatch', 'Theme: Mining']"
25,['https://boardgamegeek.com/boardgame/183420/kung-fu-zoo/credits'],"['Action / Dexterity', 'Animals', 'Dice', 'Fighting', 'Sports']",[],['Theme: Fantasy Sports']
