,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/2613/intruder/credits'],"['Horror', 'Science Fiction']","['Cooperative Game', 'Hexagon Grid', 'Roll / Spin and Move', 'Secret Unit Deployment', 'Simultaneous Action Selection']","['Creatures: Aliens / Extraterrestrials', 'Players: Games with Solitaire Rules', 'Series: Pocket Games (Task Force Games)']"
1,['https://boardgamegeek.com/boardgame/4201/gd-40/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']","['Country: France', 'Series: Tactical Combat (MMP)']"
2,['https://boardgamegeek.com/boardgame/2298/kasserine-rommels-battle-tunisia-1943/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']","['Country: Tunisia', 'History: World War II (Africa)', 'Theme: Deserts']"
3,['https://boardgamegeek.com/boardgame/207230/thunder-ozarks-battle-pea-ridge-march-1862/credits'],"['American Civil War', 'Wargame']","['Chit-Pull System', 'Hexagon Grid']",['Series: Blind Swords System']
4,['https://boardgamegeek.com/boardgame/9132/18c2c-manifest-destiny/credits'],"['Economic', 'Print & Play', 'Trains']","['Network and Route Building', 'Stock Holding', 'Tile Placement']","['Country: USA', 'Series: 18xx']"
5,['https://boardgamegeek.com/boardgame/10559/why-did-chicken/credits'],"['Humor', 'Party Game']","['Paper-and-Pencil', 'Voting']",['Judging Games']
6,['https://boardgamegeek.com/boardgame/112381/abaddon/credits'],"['Miniatures', 'Science Fiction', 'Wargame']","['Dice Rolling', 'Hand Management']",['Theme: Robots']
7,['https://boardgamegeek.com/boardgame/183264/spookies/credits'],['Dice'],"['Dice Rolling', 'Push Your Luck']","['Admin: Better Description Needed!', 'Creatures: Ghosts', 'Series: Family Games (HABA)']"
8,['https://boardgamegeek.com/boardgame/140997/romans-go-home/credits'],"['Ancient', 'Card Game']",['Action Queue'],"['Ancient: Rome', 'Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules', 'Series: Celtic Nations (Vainglorious Games)']"
9,['https://boardgamegeek.com/boardgame/1965/mertwigs-maze/credits'],"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Maze']","['Modular Board', 'Role Playing']",['Dungeons & Dragons']
