,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/209863/fall-third-reich/credits'],"['Wargame', 'World War II']","['Grid Movement', 'Hexagon Grid']",['Continents: Europe']
1,['https://boardgamegeek.com/boardgame/685/marrakesh/credits'],"['Abstract Strategy', 'Card Game', 'Dice']","['Dice Rolling', 'Simultaneous Action Selection']","['Cities: Marrakech (Morocco)', 'Country: Morocco', 'Traditional Games: Backgammon']"
2,['https://boardgamegeek.com/boardgame/171124/heros-journey-home/credits'],"['Adventure', 'Card Game', 'Fantasy']","['Dice Rolling', 'Hand Management', 'Variable Player Powers']",['Crowdfunding: Indiegogo']
3,['https://boardgamegeek.com/boardgame/233969/parley/credits'],"['Pirates', 'Renaissance']","['Network and Route Building', 'Secret Unit Deployment', 'Voting']",[]
4,['https://boardgamegeek.com/boardgame/4960/gazala/credits'],"['Wargame', 'World War II']",['Hexagon Grid'],"['Country: Libya', 'Series: Standard Combat (MMP)']"
5,['https://boardgamegeek.com/boardgame/4671/inwo-subgenius/credits'],"['Card Game', 'Humor', 'Political', 'Science Fiction']",['Variable Player Powers'],['Game: Illuminati']
6,['https://boardgamegeek.com/boardgame/6847/south-mountain/credits'],"['American Civil War', 'Wargame']","['Hexagon Grid', 'Simulation']",['South Mountain System']
7,['https://boardgamegeek.com/boardgame/37345/circus-maximus/credits'],"['Ancient', 'Card Game', 'Economic', 'Humor']",[],[]
8,['https://boardgamegeek.com/boardgame/17132/1800/credits'],"['Economic', 'Print & Play', 'Trains']","['Network and Route Building', 'Stock Holding', 'Tile Placement']","['Country: USA', 'Series: 18xx']"
9,['https://boardgamegeek.com/boardgame/1337/traboulet/credits'],['Abstract Strategy'],['Grid Movement'],"['Components: Marbles', 'Mechanic: Combinatorial']"
10,['https://boardgamegeek.com/boardgame/176678/gyumi-geniusz/credits'],"['Card Game', 'Party Game']","['Memory', 'Set Collection']",[]
11,['https://boardgamegeek.com/boardgame/14781/droles-de-zebres/credits'],"['Abstract Strategy', 'Animals']",['Tile Placement'],"['Animals: Zebras', 'Continents: Africa']"
12,['https://boardgamegeek.com/boardgame/153839/burgenland/credits'],['Medieval'],"['Card Drafting', 'Set Collection']",[]
13,['https://boardgamegeek.com/boardgame/152767/conquest-speros/credits'],"['Fantasy', 'Territory Building']","['Area Majority / Influence', 'Area Movement', 'Hand Management', 'Set Collection']",['Crowdfunding: Kickstarter']
14,['https://boardgamegeek.com/boardgame/146937/walking-moon/credits'],"['Humor', 'Print & Play', 'Racing', 'Science Fiction']","['Action Queue', 'Dice Rolling', 'Point to Point Movement', 'Roll / Spin and Move']",['Crowdfunding: Verkami']
15,['https://boardgamegeek.com/boardgame/99042/american-revolution-decision-north-america/credits'],"['Age of Reason', 'American Revolutionary War', 'Wargame']","['Area Majority / Influence', 'Dice Rolling', 'Movement Points', 'Point to Point Movement', 'Simulation']","['Country: Canada', 'Country: USA', 'Magazine: Strategy & Tactics']"
16,['https://boardgamegeek.com/boardgame/142645/havok-hijinks/credits'],"['Card Game', 'Fantasy', 'Humor']","['Hand Management', 'Set Collection', 'Variable Player Powers']",['Creatures: Dragons']
17,['https://boardgamegeek.com/boardgame/278305/battlelands/credits'],['Animals'],"['Auction/Bidding', 'Hand Management', 'Variable Player Powers']","['Animals: Mice', 'Theme: Post-Apocalyptic']"
