,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/175222/lost-legacy-third-chronicle-sacred-grail-staff-dra/credits'],"['Bluffing', 'Card Game', 'Deduction']","['Hand Management', 'Memory', 'Player Elimination']",['Game: Lost Legacy']
1,['https://boardgamegeek.com/boardgame/230089/okanagan-valley-lakes/credits'],['Territory Building'],"['Area Majority / Influence', 'Enclosure', 'Set Collection', 'Tile Placement']",['Country: Canada']
2,['https://boardgamegeek.com/boardgame/11269/roads-leningrad/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid']",['Cities: St. Petersburg (Russia)']
3,['https://boardgamegeek.com/boardgame/548/buck-rogers-battle-25th-century-game/credits'],"['Comic Book / Strip', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Minimap Resolution', 'Multiple Maps']","['Books: Buck Rogers', 'Components: Miniatures', ""Space: Earth's Solar System""]"
4,['https://boardgamegeek.com/boardgame/229713/war-room/credits'],"['Economic', 'Wargame', 'World War II']","['Secret Unit Deployment', 'Simulation', 'Simultaneous Action Selection', 'Team-Based Game']",['Crowdfunding: Kickstarter']
5,['https://boardgamegeek.com/boardgame/194523/hms-dolores/credits'],"['Card Game', 'Negotiation', 'Pirates']","['Rock-Paper-Scissors', 'Set Collection', 'Simultaneous Action Selection']",[]
6,['https://boardgamegeek.com/boardgame/207687/endangered-orphans-condyle-cove/credits'],"['Adventure', 'Card Game', 'Horror', 'Humor']","['Modular Board', 'Player Elimination', 'Push Your Luck', 'Take That']","['Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules']"
7,['https://boardgamegeek.com/boardgame/50381/cards-against-humanity/credits'],"['Card Game', 'Humor', 'Mature / Adult', 'Party Game', 'Print & Play']","['Hand Management', 'Player Judge', 'Simultaneous Action Selection']","['Crowdfunding: Kickstarter', 'Game: Cards Against Humanity', 'Judging Games']"
8,['https://boardgamegeek.com/boardgame/163056/musee/credits'],['Card Game'],"['Hand Management', 'Pattern Building', 'Set Collection']","['Crowdfunding: Kickstarter', 'Series: Bookshelf (Gryphon Games)', 'Theme: Art']"
9,['https://boardgamegeek.com/boardgame/145888/capcom-street-fighter-deck-building-game/credits'],"['Card Game', 'Fighting', 'Video Game Theme']","['Deck, Bag, and Pool Building']",['Game: Cerberus Engine – Heroes']
10,['https://boardgamegeek.com/boardgame/250309/darwins-choice/credits'],"['Animals', 'Card Game', 'Educational', 'Environmental']","['Area Majority / Influence', 'Hand Management', 'Modular Board', 'Take That']","['Crowdfunding: Kickstarter', 'Theme: Evolution']"
11,['https://boardgamegeek.com/boardgame/34227/blox/credits'],['Abstract Strategy'],['Hand Management'],[]
12,['https://boardgamegeek.com/boardgame/255805/honga/credits'],['Prehistoric'],"['Action Points', 'Set Collection', 'Tile Placement', 'Worker Placement']",['Series: Family Games (HABA)']
13,['https://boardgamegeek.com/boardgame/224031/cartagena/credits'],"['Pirates', 'Racing']","['Action Points', 'Hand Management', 'Modular Board']",[]
14,['https://boardgamegeek.com/boardgame/1143/warrior-knights/credits'],"['Fighting', 'Medieval', 'Negotiation', 'Political', 'Territory Building']","['Area Majority / Influence', 'Voting']",[]
15,['https://boardgamegeek.com/boardgame/189222/saltlands/credits'],"['Adventure', 'Exploration', 'Fighting', 'Negotiation', 'Science Fiction']","['Action Points', 'Cooperative Game', 'Grid Movement', 'Modular Board', 'Team-Based Game', 'Variable Player Powers']","['Crowdfunding: Kickstarter', 'Theme: Post-Apocalyptic']"
16,['https://boardgamegeek.com/boardgame/55165/bisikle/credits'],"['Action / Dexterity', 'Racing', 'Sports']",[],"['Mechanic: Finger Flicking Games', 'Series: ZBall', 'Sports: Bicycling / Cycling']"
17,['https://boardgamegeek.com/boardgame/1376/serengeti/credits'],"['Card Game', 'Mafia']","['Auction/Bidding', 'Set Collection']",['Continents: Africa']
18,['https://boardgamegeek.com/boardgame/192240/control/credits'],"['Card Game', 'Science Fiction']","['Hand Management', 'Take That']","['Crowdfunding: Kickstarter', 'Theme: Time Travel']"
19,['https://boardgamegeek.com/boardgame/149361/hapsburg-eclipse/credits'],"['Wargame', 'World War I']","['Action Points', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement', 'Simulation']","['Country: Austria', 'Country: Hungary', 'Country: Italy', 'Country: Poland', 'Country: Romania', 'Players: Solitaire Only Wargames', 'Series: States of Siege (Victory Point Games)', 'Tower Defense']"
20,['https://boardgamegeek.com/boardgame/206754/burkes-gambit/credits'],"['Bluffing', 'Deduction', 'Negotiation', 'Party Game', 'Science Fiction']","['Dice Rolling', 'Memory', 'Player Elimination', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers', 'Voting']",[]
21,['https://boardgamegeek.com/boardgame/234337/senators/credits'],"['Ancient', 'Economic']","['Auction/Bidding', 'Push Your Luck', 'Set Collection']",['Ancient: Rome']
